When was IEEE established?,ieee_how_long
How long has ieee been around,ieee_how_long
when was IEEE created?,ieee_how_long
How old are you,ieee_how_long
How old is IEEE,ieee_how_long
When was IEEE found,ieee_how_long
how long has been ieee around,ieee_how_long
how old is IEEE?,ieee_how_long
Whens your birthday ?,ieee_how_long
how old is IEEE?,ieee_how_long
When was IEEE established?,ieee_how_long
When was IEEE created,ieee_how_long
When was this IEEE founded ?,ieee_how_long
How long it’s been around ,ieee_how_long
How long has IEEE existed ?,ieee_how_long
For how long has IEEE been around?,ieee_how_long
What's the age of this chapter?,ieee_how_long
How long has IEEE been around?,ieee_how_long
How old is ieee,ieee_how_long
what project do you do,ieee_projects
What all do you guys dl,ieee_projects
What does IEEE do?,ieee_projects
What kind of projects does ieee do,ieee_projects
What kind of projects do IEEE focus on?,ieee_projects
What do you do,ieee_projects
What kinda projects do yall do,ieee_projects
What do you make at IEEE,ieee_projects
what kind of projects do u guys doo,ieee_projects
what all do you people make other than chatbots?,ieee_projects
Do you do cool stuff ?,ieee_projects
what are some project?,ieee_projects
What are the projects that are done under IEEE?,ieee_projects
What kinda stuff does IEEE do,ieee_projects
What is it that IEEE does exactly?,ieee_projects
What kind of projects you do ,ieee_projects
What kind of work does IEEE do ?,ieee_projects
What kind of projects does IEEE do?,ieee_projects
Tell me about the projects IEEE does ,ieee_projects
What kind of projects does IEEE do?,ieee_projects
What kind of stuff has IEEE done,ieee_projects
what domains do you cover,ieee_domains
What kinds of work do you guys do,ieee_domains
What domains other than electronics does IEEE have?,ieee_domains
What domains does ieee cover,ieee_domains
what are the various sub divisions of IEEE,ieee_domains
What do you do,ieee_domains
Give me an idea of the domains you cover,ieee_domains
What tech do you do ,ieee_domains
what all domains do u guys do,ieee_domains
which all technologies do you people work on?,ieee_domains
what domains does IEEE cover?,ieee_domains
What all domains will I get to learn in IEEE?,ieee_domains
What are the domains you have,ieee_domains
Which are the domains you are active in ?,ieee_domains
What kind of domains you have,ieee_domains
What domains does IEEE cover,ieee_domains
What all domains does your chapter cover?,ieee_domains
Give me a list of domains ,ieee_domains
What domains r there,ieee_domains
github?,ieee_github
Can I have a look at your GitHub,ieee_github
Show me IEEE's GitHub ,ieee_github
What githup repos does ieee have,ieee_github
GitHub links,ieee_github
Can you tell me about repositories on GitHub ,ieee_github
Do you have a github repo where i can see the codebase,ieee_github
can i get link of the git repo of your projects,ieee_github
i'm guessing you guys have an impressive github repo.,ieee_github
can you link your github repo ?,ieee_github
are you guys on GitHub?,ieee_github
Show me your Github repos,ieee_github
Tell me about Github repos !,ieee_github
Where can i find the GitHub repos of IEEE,ieee_github
Can you tell me about your GitHub repos?,ieee_github
I wanna check out the IEEE GitHub repository,ieee_github
Do you have any GitHub links I can pursue,ieee_github
events?,ieee_past_events
What sorts of events do you guys organize,ieee_past_events
What all events does IEEE organise?,ieee_past_events
What events has ieee conducted,ieee_past_events
Are there many events that IEEE have conducted?,ieee_past_events
What have you done,ieee_past_events
What sorta events have yall done in the past ,ieee_past_events
Which are the events you conduct,ieee_past_events
past event conducted,ieee_past_events
which are the major events conducted by you guys?,ieee_past_events
Do you conduct events ?,ieee_past_events
What are the past events?,ieee_past_events
What all events have you hosted?,ieee_past_events
What are your flagship events,ieee_past_events
Which successful events have been conducted by you till now ?,ieee_past_events
Which events you conducted ,ieee_past_events
What events has IEEE conducted in the past,ieee_past_events
What are the events IEEE VIT has conducted in the past??,ieee_past_events
Tell me about the past events,ieee_past_events
Name some famous events of urs,ieee_past_events
upcoming events?,ieee_future_events
What all events can I expect in the future,ieee_future_events
What IEEE event is coming soon?,ieee_future_events
What events is ieee planning for future,ieee_future_events
is there any event that is upcoming ?,ieee_future_events
What would you do,ieee_future_events
Any idea about future events?,ieee_future_events
any events coming up?,ieee_future_events
what all events are coming soon?,ieee_future_events
upcoming event ?,ieee_future_events
what are the future events?,ieee_future_events
What are the upcoming events that you'll host?,ieee_future_events
Any future programs,ieee_future_events
What are your future projects ?,ieee_future_events
What kind of events do you conduct,ieee_future_events
What are upcoming IEEE events,ieee_future_events
What events will the chapter conduct in the future?,ieee_future_events
Are there any upcoming events?,ieee_future_events
Any events coming up,ieee_future_events
socials?,ieee_social_media
What're your socials,ieee_social_media
How can I find IEEE on social media?,ieee_social_media
What are ieees social media handles,ieee_social_media
is there any way to contact IEEE on social media?,ieee_social_media
Your media pages,ieee_social_media
Where can I hit you up on social media,ieee_social_media
can i get link of ur social media handles,ieee_social_media
where can i stalk you?,ieee_social_media
are you on any social media ?,ieee_social_media
what is your instagram handle?,ieee_social_media
Where can I contact you?,ieee_social_media
Show me some platforms to connect with your org,ieee_social_media
Which social medias do you use ? ,ieee_social_media
Are you on social media ,ieee_social_media
What's IEEE's insta,ieee_social_media
Can you tell me about your social media handles?,ieee_social_media
Where can I follow IEEE? ,ieee_social_media
Insta? Twitter?,ieee_social_media
how to join?,ieee_be_part_who
Can I be a part of ieee,ieee_be_part_who
Can I take part in IEEE?,ieee_be_part_who
How to become a part of ieee,ieee_be_part_who
is there a way i can be a part of IEEE?,ieee_be_part_who
Can I be a part,ieee_be_part_who
Who can join IEEE,ieee_be_part_who
who can be a part of ieee,ieee_be_part_who
who all can be a part of this chapter?,ieee_be_part_who
what if i wanna be a part ?,ieee_be_part_who
how to join IEEE,ieee_be_part_who
Is there any criteria for being a part of IEEE?,ieee_be_part_who
Can i be part of your club,ieee_be_part_who
What are the selection criterias for being part of IEEE ?,ieee_be_part_who
Can we be part of ieee,ieee_be_part_who
Who can join IEEE,ieee_be_part_who
Who all can be a part of IEEE?,ieee_be_part_who
Am I eligible to join IEEE?,ieee_be_part_who
Can I join,ieee_be_part_who
techloop?,ieee_techloop
What's that techloop thing I heard about,ieee_techloop
What is Techloop?,ieee_techloop
What is techloop all about,ieee_techloop
is there a way i can learn all the various domains in ieee without being a part of the organization?,ieee_techloop
What is Techloop,ieee_techloop
What is techloop,ieee_techloop
what are techloops,ieee_techloop
what are techloops,ieee_techloop
what is loop?,ieee_techloop
"I have heard IEEE conducts techloops, what is that exactly?",ieee_techloop
What is this techloop,ieee_techloop
Tell me about techloop !,ieee_techloop
What abt techloop,ieee_techloop
What is techloop,ieee_techloop
What exactly is techloop?,ieee_techloop
Explain techloop ,ieee_techloop
What is techloop about?,ieee_techloop
What's tech loop,ieee_techloop
where human?,ieee_further_contact
Where can I message you guys,ieee_further_contact
What are IEEE's contact details?,ieee_further_contact
How do we contact you in future,ieee_further_contact
can you give me you're contact details?,ieee_further_contact
How do we get in touch with you,ieee_further_contact
How can we contact you for more information,ieee_further_contact
can i get a your contact info,ieee_further_contact
how can i get more info,ieee_further_contact
I wannt more details,ieee_further_contact
how to talk to you?,ieee_further_contact
"If any situation arises, how will IEEE contact me?",ieee_further_contact
How can i connect with you ,ieee_further_contact
May I have your contact details ?,ieee_further_contact
How to contact you,ieee_further_contact
Further contact,ieee_further_contact
Who do I contact for further details?,ieee_further_contact
How do I get in touch with you?,ieee_further_contact
Any contact info,ieee_further_contact
collaborate?,ieee_collab
Can we collaborate with your chapter?,ieee_collab
Can we host an event together?,ieee_collab
How can we collaborate with ieee,ieee_collab
can i get in touch with IEEE for future collaborations?,ieee_collab
Can we collaborate,ieee_collab
Can we collaborate with you,ieee_collab
how do i collaborate with you guys,ieee_collab
we wanna collaborate with you people,ieee_collab
can we collaborate?,ieee_collab
Can we do a collaboration together?,ieee_collab
Can we do a collab with IEEE,ieee_collab
Can we club our events together ?,ieee_collab
Do u collaborate with other company ,ieee_collab
How do i reach out for collaboration with IEEE,ieee_collab
Can we collaborate with IEEE or do an event together?,ieee_collab
Any chance of collaboration?,ieee_collab
I want to collaborate,ieee_collab
can i sponsor y'all?,ieee_sponsor
We have a sponsorship offer for you if you want it.,ieee_sponsor
Can we provide IEEE some financial aid?,ieee_sponsor
Do you need sponsorship,ieee_sponsor
what our the ways in which i can Sponsor IEEE?,ieee_sponsor
Do you need funding,ieee_sponsor
Are you in need of sponsors ,ieee_sponsor
can i sponsor the event,ieee_sponsor
does IEEE by any chance need sponsorship?,ieee_sponsor
how to sponsor?,ieee_sponsor
"I have seen how you conduct your events, I wish you sponsor you for one of the events in the coming future.",ieee_sponsor
Are you in the need of any sponsors,ieee_sponsor
Can we have honour to sponsor your events ?,ieee_sponsor
We can give you sponsorship ,ieee_sponsor
I would like to discuss some sponsorship proposals,ieee_sponsor
Do you require sponsorship?,ieee_sponsor
"I'm interested in sponsoring this event, whom should I contact?",ieee_sponsor
I want to sponsor,ieee_sponsor
Board?,ieee_current_board
Who all are the leaders in your chapter so far,ieee_current_board
Who are the heads of IEEE,ieee_current_board
Who are the current board members,ieee_current_board
May i know who the heads of the organizations are?,ieee_current_board
Who are you heads,ieee_current_board
What does your board look like,ieee_current_board
who are current board,ieee_current_board
who all are the current board members of IEEE?,ieee_current_board
who leads IEEE?,ieee_current_board
Can I get to know about the board of IEEE?,ieee_current_board
Show me your board members,ieee_current_board
Can we have details if your board members ?,ieee_current_board
Who r board members,ieee_current_board
Who are the current board members of IEEE,ieee_current_board
Who are the current board members?,ieee_current_board
List of board members ,ieee_current_board
Who's on the board,ieee_current_board
ok bye,gen_bye
Goodbye,gen_bye
see ya!,gen_bye
Arigato,gen_bye
See you,gen_bye
Nice to meet you ! ,gen_bye
Thank u bye ,gen_bye
bye bye,gen_bye
adios,gen_bye
bye till next time,gen_bye
bbye,gen_bye
goodbye,gen_bye
Appreciate your help ,gen_thanks
Thanks,gen_thanks
Au revoir!,gen_thanks
Thank You,gen_thanks
Appreciate your help. Goodbye. ,gen_thanks
thanks,gen_thanks
Yup that's all,gen_thanks
thanks a lot,gen_thanks
Thank You very much,gen_thanks
Thankyou for the information!,gen_thanks
"Great, thanks!",gen_thanks
Get post,gen_thanks
Thank you for solving my doubts.,gen_thanks
thanks for helping me,gen_thanks
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
